contest,contest_sponsor,date,handle,address,risk,title,issueId,issueUrl,tags
17,gro,2021/06,gpersoon,gpersoon.eth,G,optimization uses extra gas,24,https://github.com/code-423n4/2021-06-gro-findings/issues/24,bug;G (Gas Optimization);sponsor acknowledged
17,gro,2021/06,gpersoon,gpersoon.eth,G,initialize strategyRatioBuffer,25,https://github.com/code-423n4/2021-06-gro-findings/issues/25,bug;invalid;G (Gas Optimization);sponsor disputed
17,gro,2021/06,gpersoon,gpersoon.eth,0,pragma experimental ABIEncoderV2;,3,https://github.com/code-423n4/2021-06-gro-findings/issues/3,bug;invalid;0 (Non-critical);sponsor disputed
17,gro,2021/06,gpersoon,gpersoon.eth,G,remove a multiple inheritance from Controller ,4,https://github.com/code-423n4/2021-06-gro-findings/issues/4,bug;invalid;G (Gas Optimization);sponsor disputed
17,gro,2021/06,gpersoon,gpersoon.eth,1,emergencyHandler not checked & not emitted,5,https://github.com/code-423n4/2021-06-gro-findings/issues/5,bug;1 (Low Risk);sponsor confirmed
17,gro,2021/06,gpersoon,gpersoon.eth,1,implicit underflows,6,https://github.com/code-423n4/2021-06-gro-findings/issues/6,bug;3 (High Risk);sponsor confirmed
17,gro,2021/06,gpersoon,gpersoon.eth,1,lastRatio of Buoy3Pool not initialized,7,https://github.com/code-423n4/2021-06-gro-findings/issues/7,bug;1 (Low Risk);sponsor acknowledged
17,gro,2021/06,gpersoon,gpersoon.eth,0,hardcoded values,8,https://github.com/code-423n4/2021-06-gro-findings/issues/8,bug;0 (Non-critical);sponsor confirmed
17,gro,2021/06,gpersoon,gpersoon.eth,0,implicit assumptions about underlying coins,9,https://github.com/code-423n4/2021-06-gro-findings/issues/9,bug;0 (Non-critical);sponsor acknowledged
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,strategiesLength should not be allowed to exceed MAX_STRATS,110,https://github.com/code-423n4/2021-06-gro-findings/issues/110,bug;0 (Non-critical);disagree with severity;sponsor disputed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,function withdrawToAdapter should be inluded in the interface and return withdrawal amount,116,https://github.com/code-423n4/2021-06-gro-findings/issues/116,bug;G (Gas Optimization);sponsor disputed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,Unused code,71,https://github.com/code-423n4/2021-06-gro-findings/issues/71,bug;0 (Non-critical);sponsor confirmed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,cached version of ctrl in WithdrawHandler,72,https://github.com/code-423n4/2021-06-gro-findings/issues/72,bug;invalid;1 (Low Risk);sponsor confirmed;disagree with severity
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,typo in revert message,73,https://github.com/code-423n4/2021-06-gro-findings/issues/73,bug;duplicate;0 (Non-critical)
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,updateStrategiesDebtRatio function and LogNewDebtRatios event,74,https://github.com/code-423n4/2021-06-gro-findings/issues/74,bug;0 (Non-critical);sponsor acknowledged
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,hardcoded numbers,75,https://github.com/code-423n4/2021-06-gro-findings/issues/75,bug;0 (Non-critical);sponsor confirmed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,3,"index check should use AND condition, not OR",76,https://github.com/code-423n4/2021-06-gro-findings/issues/76,bug;duplicate;3 (High Risk)
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,decimals of FixedStablecoins,77,https://github.com/code-423n4/2021-06-gro-findings/issues/77,bug;1 (Low Risk);sponsor acknowledged
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,withdrawal fee may be set above 100% or frontrunned,78,https://github.com/code-423n4/2021-06-gro-findings/issues/78,bug;0 (Non-critical);disagree with severity;sponsor acknowledged
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,No way of removing an address from safeAddresses,79,https://github.com/code-423n4/2021-06-gro-findings/issues/79,bug;duplicate;2 (Med Risk)
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,setBigFishThreshold above 100%,80,https://github.com/code-423n4/2021-06-gro-findings/issues/80,bug;0 (Non-critical);sponsor confirmed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,totalAssets > withdrawUsd should be inclusive,86,https://github.com/code-423n4/2021-06-gro-findings/issues/86,bug;1 (Low Risk);sponsor acknowledged
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,1,burnAll should check that factor > 0 and amount > 0,87,https://github.com/code-423n4/2021-06-gro-findings/issues/87,bug;0 (Non-critical);sponsor disputed
17,gro,2021/06,pauliax,0x0c4243ca087F4e4738596F33292064e847DA80dA,0,event LogTransfer is only emitted in function transfer,88,https://github.com/code-423n4/2021-06-gro-findings/issues/88,bug;0 (Non-critical);sponsor acknowledged
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Unlocked pragma used in multiple contracts,117,https://github.com/code-423n4/2021-06-gro-findings/issues/117,bug;0 (Non-critical);sponsor disputed
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Lack of non-zero address check in `setWithdrawHandler`,118,https://github.com/code-423n4/2021-06-gro-findings/issues/118,bug;duplicate;1 (Low Risk)
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Possible division-by-zero error in `burnAll` of `RebasingGToken`,119,https://github.com/code-423n4/2021-06-gro-findings/issues/119,bug;0 (Non-critical);sponsor disputed
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Add a proper revert message in `_withdrawSingle`,120,https://github.com/code-423n4/2021-06-gro-findings/issues/120,bug;0 (Non-critical);disagree with severity;sponsor acknowledged
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,More accurate calculation of return USD of `withdrawSingleByLiquidity`,121,https://github.com/code-423n4/2021-06-gro-findings/issues/121,bug;1 (Low Risk);sponsor confirmed
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Use of `tx.origin` for authentication,122,https://github.com/code-423n4/2021-06-gro-findings/issues/122,bug;1 (Low Risk)
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,1,Variables `maxIndex` and `minIndex` in `sortVaultsByDelta` are uninitialized,123,https://github.com/code-423n4/2021-06-gro-findings/issues/123,bug;duplicate;3 (High Risk)
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,G,Gas optimization by avoiding array copying,124,https://github.com/code-423n4/2021-06-gro-findings/issues/124,bug;duplicate;G (Gas Optimization)
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,2,`safetyCheck` does not ensure all ratios of prices are healthy,125,https://github.com/code-423n4/2021-06-gro-findings/issues/125,bug;duplicate;3 (High Risk)
17,gro,2021/06,shw,0xB48B9694BeC446E3Bf54788f913174a6580a279F,2,Use of deprecated Chainlink function `latestAnswer`,126,https://github.com/code-423n4/2021-06-gro-findings/issues/126,bug;2 (Med Risk);disagree with severity
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Upgrading the solc compiler to >=0.8 may save gas,25,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/25,bug;G (Gas Optimization);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Avoid use of state variables in event emissions to save gas,26,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/26,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Simplifying extensible but expensive modifier may save gas,27,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/27,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Evaluate security benefit vs gas usage trade-off for using nonreentrant modifier on different functions,28,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/28,bug;G (Gas Optimization);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Gas savings of 300 by caching _currentAwardBalance in captureAwardBalance(),29,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/29,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Setting a default prizeStrategy will save gas from avoiding zero-address checks,30,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/30,bug;G (Gas Optimization);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Using access lists can save gas due to EIP-2930 post-Berlin hard fork,31,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/31,bug;G (Gas Optimization);sponsor acknowledged
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Gas savings of 100 per user by caching _timelockBalances[user] in _sweepTimelockBalances(),32,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/32,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Gas savings of 100 by caching maxTimelockDuration in _calculateTimelockDuration(),33,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/33,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Unnecessary indirection to access block.timestamp value,34,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/34,bug;G (Gas Optimization);sponsor acknowledged
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Preventing zero-address controlled tokens from being added can avoid checks later,35,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/35,bug;G (Gas Optimization);sponsor confirmed;PrizePool
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Gas savings of (100*loop-iteration-count) by caching _tokens.end() in _tokenTotalSupply(),36,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/36,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Remove unnecessary/unused return value,37,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/37,bug;duplicate;G (Gas Optimization)
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Caching badger and badgerSett can save 400 gas in supplyTokenTo(),38,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/38,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Caching badger and badgerSett can save 400 gas in redeemToken(),39,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/39,bug;duplicate;G (Gas Optimization)
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Using decreaseAllowance() function may save gas,40,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/40,bug;G (Gas Optimization);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Unnecessary initialization given that default value is already 0,41,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/41,bug;G (Gas Optimization);sponsor confirmed;YearnV2YieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Zero-address check unnecessary due to the initializer modifier,42,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/42,bug;G (Gas Optimization);sponsor confirmed;YearnV2YieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Using function parameter in initialize() instead of state variable saves 100 gas,43,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/43,bug;G (Gas Optimization);sponsor confirmed;YearnV2YieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,token can be cached in a local variable to save 200 gas in _depositInVault(),44,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/44,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,token can be cached in a local variable to save 100 gas in _withdrawFromVault(),45,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/45,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,maxLosses can be cached in a local variable to save 100 gas in _withdrawFromVault(),46,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/46,bug;G (Gas Optimization);sponsor confirmed;YearnV2YieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,G,Caching sushiAddr and sushiBar in local variables to save 200 gas in supplyTokenTo(),47,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/47,bug;G (Gas Optimization);sponsor confirmed;SushiYieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Liquidity Cap is set to MAX at initialization,48,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/48,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Missing initialization checks and setters for critical parameters of maxExitFee and maxTimelockDuration,49,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/49,bug;2 (Med Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Switch modifier order to consistently place the nonreentrant modifier as the first one,50,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/50,bug;1 (Low Risk);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,The assumption that operator == to (user) may not hold leading to failed timelock deposits,51,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/51,bug;2 (Med Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,captureAwardBalance() may be called by anyone,52,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/52,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Named return values are never used in favor of explicit returns,53,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/53,bug;0 (Non-critical);sponsor confirmed;disagree with severity
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Missing modifier onlyControlledToken may result in undefined/exceptional behavior,54,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/54,bug;1 (Low Risk);sponsor confirmed;PrizePool
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Lack of input validation on onlyOwner critical parameters,55,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/55,bug;2 (Med Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Liquidity Cap changes for active pools affect winning odds unexpectedly,56,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/56,bug;2 (Med Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Malicious pool creator/owner can arbitrarily/maliciously change prize strategy of an active pool,57,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/57,bug;duplicate;0 (Non-critical);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Unclear role of compLikeDelegate() function in Prize Pool,58,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/58,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Actual yield source check on address will succeed for non-existent contract,59,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/59,bug;2 (Med Risk);sponsor confirmed;YieldSourcePrizePool;MitigationStarted
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Missing calls to init functions of inherited contracts,60,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/60,bug;1 (Low Risk);sponsor confirmed;ATokenYieldSource;IdleYieldSource;YearnV2YieldSource
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Missing nonreentrant modifier on various yield source functions making external calls,61,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/61,bug;duplicate;1 (Low Risk)
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Input validation on decimals is not sufficient,62,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/62,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,_getAddressesProviderId() returns 0 for Aave genesis market LendingPoolAddressesProviderâ€™s ID,63,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/63,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Different floating/fixed solc pragmas even across breaking versions used in project,64,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/64,bug;duplicate;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Missing zero-address checks,65,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/65,bug;duplicate;1 (Low Risk);ATokenYieldSource;IdleYieldSource;YearnV2YieldSource;SushiYieldSource;BadgerYieldSource;PrizePool;ControlledToken;YieldSourcePrizePool;StakePrizePool
14,pooltogether,2021/06,0xRajeev,rajeev.eth,3,Test configuration carryover to production deployment limits pool users to 5,66,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/66,bug;3 (High Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,3,Initialization functions can be front-run with malicious values,67,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/67,bug;3 (High Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,Lack of event emission after critical initialize() functions,68,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/68,bug;1 (Low Risk);sponsor confirmed;disagree with severity
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Overly permissive threshold check allows high yield loss,69,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/69,bug;1 (Low Risk);sponsor acknowledged
14,pooltogether,2021/06,0xRajeev,rajeev.eth,1,Ignored return values may lead to undefined behavior,70,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/70,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,2,safeApprove() for Yearn Vault may revert preventing deposits causing DoS,71,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/71,bug;2 (Med Risk);sponsor confirmed
14,pooltogether,2021/06,0xRajeev,rajeev.eth,3,Yearn vault withdrawals in redeems will always fail leading to lock/loss of user deposits,72,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/72,bug;duplicate;3 (High Risk)
14,pooltogether,2021/06,axic,0x068484F7BD2b7D7C5a698d89e75ddcaf3a92B879,0,Use ERC-165 instead of homebrew staticcall-based check,104,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/104,bug;G (Gas Optimization);sponsor acknowledged
14,pooltogether,2021/06,a_delamo,0xEBB014649852462f09489E3DFbe45D9759E9b819,2,Use SafeTransfer/TransferHelper for BadgerYieldSource,100,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/100,bug;duplicate;2 (Med Risk)
14,pooltogether,2021/06,a_delamo,0xEBB014649852462f09489E3DFbe45D9759E9b819,G,Unnecessary safeApprove,73,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/73,bug;duplicate;G (Gas Optimization)
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,Missing parameter validation,81,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/81,bug;1 (Low Risk);sponsor confirmed;ATokenYieldSource;SushiYieldSource;BadgerYieldSource;PrizePool;ControlledToken;StakePrizePool
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,`initialize` functions cam be frontrun,82,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/82,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,`YieldSourcePrizePool` should use EIP-165 to detect valid yield sources,83,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/83,bug;duplicate;G (Gas Optimization);disagree with severity;sponsor acknowledged
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,BadgerYieldSource balanceOfToken share calculation seems wrong,84,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/84,bug;3 (High Risk);sponsor confirmed;BadgerYieldSource
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,Awarding takes reserve fee several times,85,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/85,bug;3 (High Risk);sponsor disputed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,ATokenYieldSource mixes aTokens and underlying when redeeming,86,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/86,bug;1 (Low Risk);sponsor confirmed;ATokenYieldSource
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,`BadgerYieldSource` ERC20 return values not checked,87,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/87,bug;duplicate;2 (Med Risk);disagree with severity
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,`SushiYieldSource` ERC20 return values not checked,88,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/88,bug;duplicate;2 (Med Risk);disagree with severity
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,1,`BadgerYieldSource` SafeMath not used,89,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/89,bug;duplicate;2 (Med Risk)
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,`YearnV2YieldSource` wrong subtraction in withdraw,90,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/90,bug;3 (High Risk);sponsor confirmed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,3,withdraw timelock can be circumvented,91,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/91,bug;3 (High Risk);sponsor confirmed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,2,`YieldSourcePrizePool_canAwardExternal` does not work,92,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/92,bug;2 (Med Risk);sponsor acknowledged
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,ATokenYieldSource save gas with pre-approval,93,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/93,bug;G (Gas Optimization);sponsor confirmed;ATokenYieldSource;IdleYieldSource
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,SushiYieldSource save gas with pre-approval,94,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/94,bug;G (Gas Optimization);sponsor confirmed;SushiYieldSource
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,YearnV2YieldSource save gas with pre-approval,95,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/95,bug;G (Gas Optimization);sponsor confirmed;YearnV2YieldSource
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,Credit accrual is done twice in `award`,96,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/96,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,CreditBurned event emitted even on zero tokens burned,97,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/97,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,cmichel,0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,G,Gas cache `badgerSett`,98,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/98,bug;duplicate;G (Gas Optimization)
14,pooltogether,2021/06,GalloDaSballo,0xB943cdb5622E7Bb26D3E462dB68Ee71D8868C940,1,staticCall to yieldSource.depositToken doesn't provide any security guarantees,14,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/14,bug;1 (Low Risk);sponsor acknowledged
14,pooltogether,2021/06,GalloDaSballo,0xB943cdb5622E7Bb26D3E462dB68Ee71D8868C940,2,setPrizeStrategy check for Interface Supported in PrizePool.sol doesn't guarantee that the new prize strategy is valid,15,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/15,bug;0 (Non-critical);sponsor disputed
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,What is default duration when creditRateMantissa is not set,10,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/10,bug;1 (Low Risk)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,G,currentTime() outside of loop,11,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/11,bug;G (Gas Optimization)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,_accrueCredit before _mint,12,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/12,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,compLikeDelegate,13,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/13,bug;1 (Low Risk);sponsor disputed
14,pooltogether,2021/06,gpersoon,gpersoon.eth,0,uint256(-1),3,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/3,bug;0 (Non-critical);sponsor confirmed
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,no check for _stakeToken!=0,4,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/4,bug;1 (Low Risk)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,nonReentrant not used everywhere,5,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/5,bug;duplicate;1 (Low Risk)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,0,function sponsor not allways present,6,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/6,bug;0 (Non-critical)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,0,Use immutable keyword,7,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/7,bug;0 (Non-critical);sponsor confirmed
14,pooltogether,2021/06,gpersoon,gpersoon.eth,1,safe transfer,8,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/8,bug;duplicate;2 (Med Risk)
14,pooltogether,2021/06,gpersoon,gpersoon.eth,G,cache variables,9,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/9,bug;duplicate;G (Gas Optimization)
14,pooltogether,2021/06,hrkrshnn,0x58993cFa67cD6151EC3D806AE93a7Ed365dB2f88,G,Various gas optimizations,77,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/77,bug;G (Gas Optimization);sponsor confirmed
14,pooltogether,2021/06,JMukesh,0x70aF29f754988473fcAbA6E01AbfbafF871046d1,1,Floating Pragma,74,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/74,bug;duplicate;1 (Low Risk)
14,pooltogether,2021/06,JMukesh,0x70aF29f754988473fcAbA6E01AbfbafF871046d1,1,Using memory[] parameter without checking its length,75,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/75,bug;1 (Low Risk);sponsor confirmed
14,pooltogether,2021/06,JMukesh,0x70aF29f754988473fcAbA6E01AbfbafF871046d1,2,Unused return value from Transfer()/ TransferFrom() ,76,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/76,bug;duplicate;2 (Med Risk);disagree with severity
14,pooltogether,2021/06,JMukesh,0x70aF29f754988473fcAbA6E01AbfbafF871046d1,1,Uneven use of events,78,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/78,bug;1 (Low Risk);sponsor confirmed
14,pooltogether,2021/06,JMukesh,0x70aF29f754988473fcAbA6E01AbfbafF871046d1,1,lack of input validation,79,https://github.com/code-423n4/2021-06-pooltogether-findings/issues/79,bug;1 (Low Risk);sponsor disputed
